commodity_type,commodity,date,value,variable
grains,soybean,2015-01-01,1792222.0,crush
grains,sunflower,2015-01-01,195625.0,crush
grains,linen,2015-01-01,50.0,crush
grains,peanut,2015-01-01,4569.0,crush
grains,safflower,2015-01-01,5511.0,crush
grains,canola,2015-01-01,13650.0,crush
oil,soybean_oil,2015-01-01,333315.0,production
oil,sunflower_oil,2015-01-01,80971.0,production
oil,linen_oil,2015-01-01,12.0,production
oil,peanut_oil,2015-01-01,2315.0,production
oil,safflower_oil,2015-01-01,2060.0,production
oil,canola_oil,2015-01-01,5772.0,production
pellets,soybean_pellets,2015-01-01,1327680.0,production
pellets,sunflower_pellets,2015-01-01,93212.0,production
pellets,peanut_pellets,2015-01-01,2964.0,production
pellets,safflower_pellets,2015-01-01,3367.0,production
pellets,canola_pellets,2015-01-01,7383.0,production
expellers,soybean_expellers,2015-01-01,49570.0,production
expellers,sunflower_expellers,2015-01-01,93.0,production
expellers,linen_expellers,2015-01-01,36.0,production
expellers,canola_expellers,2015-01-01,197.0,production
grains,soybean,2015-02-01,2110764.0,crush
grains,sunflower,2015-02-01,166264.0,crush
grains,linen,2015-02-01,370.0,crush
grains,peanut,2015-02-01,15418.0,crush
grains,safflower,2015-02-01,12245.0,crush
grains,canola,2015-02-01,453.0,crush
oil,soybean_oil,2015-02-01,398915.0,production
oil,sunflower_oil,2015-02-01,68966.0,production
oil,linen_oil,2015-02-01,94.0,production
oil,peanut_oil,2015-02-01,6227.0,production
oil,safflower_oil,2015-02-01,4375.0,production
oil,canola_oil,2015-02-01,136.0,production
pellets,soybean_pellets,2015-02-01,1580327.0,production
pellets,sunflower_pellets,2015-02-01,81511.0,production
pellets,peanut_pellets,2015-02-01,9113.0,production
pellets,safflower_pellets,2015-02-01,7750.0,production
pellets,canola_pellets,2015-02-01,180.0,production
expellers,soybean_expellers,2015-02-01,43758.0,production
expellers,sunflower_expellers,2015-02-01,223.0,production
expellers,linen_expellers,2015-02-01,259.0,production
expellers,canola_expellers,2015-02-01,121.0,production
grains,soybean,2015-03-01,2273908.0,crush
grains,sunflower,2015-03-01,428639.0,crush
grains,linen,2015-03-01,400.0,crush
grains,peanut,2015-03-01,5843.0,crush
grains,canola,2015-03-01,66.0,crush
oil,soybean_oil,2015-03-01,436286.0,production
oil,sunflower_oil,2015-03-01,179034.0,production
oil,linen_oil,2015-03-01,136.0,production
oil,peanut_oil,2015-03-01,1974.0,production
oil,canola_oil,2015-03-01,10.0,production
pellets,soybean_pellets,2015-03-01,1663645.0,production
pellets,sunflower_pellets,2015-03-01,184741.0,production
pellets,peanut_pellets,2015-03-01,3188.0,production
pellets,canola_pellets,2015-03-01,25.0,production
expellers,soybean_expellers,2015-03-01,50714.0,production
expellers,sunflower_expellers,2015-03-01,567.0,production
expellers,linen_expellers,2015-03-01,240.0,production
grains,soybean,2015-04-01,4254531.0,crush
grains,sunflower,2015-04-01,345134.0,crush
grains,linen,2015-04-01,200.0,crush
grains,peanut,2015-04-01,17685.0,crush
grains,safflower,2015-04-01,1084.0,crush
grains,canola,2015-04-01,341.0,crush
oil,soybean_oil,2015-04-01,833740.0,production
oil,sunflower_oil,2015-04-01,148111.0,production
oil,linen_oil,2015-04-01,68.0,production
oil,peanut_oil,2015-04-01,6635.0,production
oil,safflower_oil,2015-04-01,395.0,production
oil,canola_oil,2015-04-01,111.0,production
pellets,soybean_pellets,2015-04-01,3210732.0,production
pellets,sunflower_pellets,2015-04-01,145363.0,production
pellets,peanut_pellets,2015-04-01,9432.0,production
pellets,safflower_pellets,2015-04-01,669.0,production
pellets,canola_pellets,2015-04-01,132.0,production
expellers,soybean_expellers,2015-04-01,57363.0,production
expellers,sunflower_expellers,2015-04-01,780.0,production
expellers,linen_expellers,2015-04-01,120.0,production
expellers,canola_expellers,2015-04-01,78.0,production
grains,soybean,2015-05-01,3588586.0,crush
grains,sunflower,2015-05-01,95740.0,crush
grains,linen,2015-05-01,360.0,crush
grains,peanut,2015-05-01,22323.0,crush
grains,cotton,2015-05-01,330.0,crush
grains,canola,2015-05-01,433.0,crush
oil,soybean_oil,2015-05-01,693080.0,production
oil,sunflower_oil,2015-05-01,40430.0,production
oil,linen_oil,2015-05-01,108.0,production
oil,peanut_oil,2015-05-01,8959.0,production
oil,cotton_oil,2015-05-01,38.0,production
oil,canola_oil,2015-05-01,126.0,production
pellets,soybean_pellets,2015-05-01,2712118.0,production
pellets,sunflower_pellets,2015-05-01,39491.0,production
pellets,peanut_pellets,2015-05-01,12786.0,production
pellets,cotton_pellets,2015-05-01,288.0,production
pellets,canola_pellets,2015-05-01,270.0,production
expellers,soybean_expellers,2015-05-01,63061.0,production
expellers,sunflower_expellers,2015-05-01,1407.0,production
expellers,linen_expellers,2015-05-01,216.0,production
grains,soybean,2015-06-01,4531328.0,crush
grains,sunflower,2015-06-01,245595.0,crush
grains,peanut,2015-06-01,25492.0,crush
grains,cotton,2015-06-01,23301.0,crush
grains,canola,2015-06-01,32.0,crush
oil,soybean_oil,2015-06-01,872637.0,production
oil,sunflower_oil,2015-06-01,104879.0,production
oil,peanut_oil,2015-06-01,9921.0,production
oil,cotton_oil,2015-06-01,3764.0,production
oil,canola_oil,2015-06-01,9.0,production
pellets,soybean_pellets,2015-06-01,3419647.0,production
pellets,sunflower_pellets,2015-06-01,99033.0,production
pellets,peanut_pellets,2015-06-01,14410.0,production
pellets,cotton_pellets,2015-06-01,19072.0,production
pellets,canola_pellets,2015-06-01,18.0,production
expellers,soybean_expellers,2015-06-01,67326.0,production
expellers,sunflower_expellers,2015-06-01,1193.0,production
grains,soybean,2015-07-01,4768200.0,crush
grains,sunflower,2015-07-01,283996.0,crush
grains,linen,2015-07-01,140.0,crush
grains,peanut,2015-07-01,22234.0,crush
grains,cotton,2015-07-01,20835.0,crush
grains,canola,2015-07-01,235.0,crush
oil,soybean_oil,2015-07-01,917556.0,production
oil,sunflower_oil,2015-07-01,118318.0,production
oil,linen_oil,2015-07-01,42.0,production
oil,peanut_oil,2015-07-01,9497.0,production
oil,cotton_oil,2015-07-01,3410.0,production
oil,canola_oil,2015-07-01,13.0,production
pellets,soybean_pellets,2015-07-01,3632599.0,production
pellets,sunflower_pellets,2015-07-01,117542.0,production
pellets,peanut_pellets,2015-07-01,12498.0,production
pellets,cotton_pellets,2015-07-01,17007.0,production
pellets,canola_pellets,2015-07-01,23.0,production
expellers,soybean_expellers,2015-07-01,67682.0,production
expellers,sunflower_expellers,2015-07-01,1002.0,production
expellers,linen_expellers,2015-07-01,85.0,production
grains,soybean,2015-08-01,4270805.0,crush
grains,sunflower,2015-08-01,265382.0,crush
grains,linen,2015-08-01,50.0,crush
grains,peanut,2015-08-01,17397.0,crush
grains,cotton,2015-08-01,18449.0,crush
grains,canola,2015-08-01,589.0,crush
oil,soybean_oil,2015-08-01,816390.0,production
oil,sunflower_oil,2015-08-01,113513.0,production
oil,linen_oil,2015-08-01,17.0,production
oil,peanut_oil,2015-08-01,6872.0,production
oil,cotton_oil,2015-08-01,3089.0,production
oil,canola_oil,2015-08-01,56.0,production
pellets,soybean_pellets,2015-08-01,3217261.0,production
pellets,sunflower_pellets,2015-08-01,111197.0,production
pellets,peanut_pellets,2015-08-01,9451.0,production
pellets,cotton_pellets,2015-08-01,14990.0,production
pellets,canola_pellets,2015-08-01,28.0,production
expellers,soybean_expellers,2015-08-01,66628.0,production
expellers,sunflower_expellers,2015-08-01,1061.0,production
expellers,linen_expellers,2015-08-01,30.0,production
expellers,canola_expellers,2015-08-01,278.0,production
grains,soybean,2015-09-01,3830531.0,crush
grains,sunflower,2015-09-01,191515.0,crush
grains,linen,2015-09-01,500.0,crush
grains,peanut,2015-09-01,21533.0,crush
grains,cotton,2015-09-01,12270.0,crush
grains,canola,2015-09-01,210.0,crush
oil,soybean_oil,2015-09-01,740294.0,production
oil,sunflower_oil,2015-09-01,82324.0,production
oil,linen_oil,2015-09-01,150.0,production
oil,peanut_oil,2015-09-01,8451.0,production
oil,cotton_oil,2015-09-01,1937.0,production
oil,canola_oil,2015-09-01,87.0,production
pellets,soybean_pellets,2015-09-01,2857385.0,production
pellets,sunflower_pellets,2015-09-01,81300.0,production
pellets,peanut_pellets,2015-09-01,11737.0,production
pellets,cotton_pellets,2015-09-01,10083.0,production
pellets,canola_pellets,2015-09-01,10.0,production
expellers,soybean_expellers,2015-09-01,65635.0,production
expellers,sunflower_expellers,2015-09-01,836.0,production
expellers,linen_expellers,2015-09-01,325.0,production
expellers,canola_expellers,2015-09-01,534.0,production
grains,soybean,2015-10-01,3892371.0,crush
grains,sunflower,2015-10-01,123299.0,crush
grains,linen,2015-10-01,550.0,crush
grains,peanut,2015-10-01,4045.0,crush
grains,cotton,2015-10-01,20476.0,crush
grains,canola,2015-10-01,483.0,crush
oil,soybean_oil,2015-10-01,752035.0,production
oil,sunflower_oil,2015-10-01,52597.0,production
oil,linen_oil,2015-10-01,187.0,production
oil,peanut_oil,2015-10-01,1878.0,production
oil,cotton_oil,2015-10-01,2921.0,production
oil,canola_oil,2015-10-01,163.0,production
pellets,soybean_pellets,2015-10-01,2923441.0,production
pellets,sunflower_pellets,2015-10-01,52908.0,production
pellets,peanut_pellets,2015-10-01,2817.0,production
pellets,cotton_pellets,2015-10-01,17139.0,production
pellets,canola_pellets,2015-10-01,282.0,production
expellers,soybean_expellers,2015-10-01,64596.0,production
expellers,sunflower_expellers,2015-10-01,1018.0,production
expellers,linen_expellers,2015-10-01,330.0,production
grains,soybean,2015-11-01,3006109.0,crush
grains,sunflower,2015-11-01,129689.0,crush
grains,linen,2015-11-01,341.0,crush
grains,peanut,2015-11-01,22629.0,crush
grains,cotton,2015-11-01,17113.0,crush
grains,safflower,2015-11-01,1974.0,crush
grains,canola,2015-11-01,288.0,crush
oil,soybean_oil,2015-11-01,588717.0,production
oil,sunflower_oil,2015-11-01,54598.0,production
oil,linen_oil,2015-11-01,114.0,production
oil,peanut_oil,2015-11-01,8940.0,production
oil,cotton_oil,2015-11-01,2378.0,production
oil,safflower_oil,2015-11-01,678.0,production
oil,canola_oil,2015-11-01,9.0,production
pellets,soybean_pellets,2015-11-01,2256674.0,production
pellets,sunflower_pellets,2015-11-01,45756.0,production
pellets,peanut_pellets,2015-11-01,12320.0,production
pellets,cotton_pellets,2015-11-01,14387.0,production
pellets,safflower_pellets,2015-11-01,1322.0,production
pellets,canola_pellets,2015-11-01,16.0,production
expellers,soybean_expellers,2015-11-01,51077.0,production
expellers,sunflower_expellers,2015-11-01,797.0,production
expellers,linen_expellers,2015-11-01,205.0,production
grains,soybean,2015-12-01,2620964.0,crush
grains,sunflower,2015-12-01,159828.0,crush
grains,peanut,2015-12-01,25668.0,crush
grains,cotton,2015-12-01,5541.0,crush
grains,safflower,2015-12-01,16378.0,crush
grains,canola,2015-12-01,327.0,crush
oil,soybean_oil,2015-12-01,512942.0,production
oil,sunflower_oil,2015-12-01,65321.0,production
oil,peanut_oil,2015-12-01,11242.0,production
oil,cotton_oil,2015-12-01,844.0,production
oil,safflower_oil,2015-12-01,5697.0,production
oil,canola_oil,2015-12-01,120.0,production
pellets,soybean_pellets,2015-12-01,1974138.0,production
pellets,sunflower_pellets,2015-12-01,63052.0,production
pellets,peanut_pellets,2015-12-01,14086.0,production
pellets,cotton_pellets,2015-12-01,17775.0,production
pellets,safflower_pellets,2015-12-01,10366.0,production
pellets,canola_pellets,2015-12-01,197.0,production
expellers,soybean_expellers,2015-12-01,56464.0,production
expellers,sunflower_expellers,2015-12-01,506.0,production
